disease_id	cmpds_per_disease	top10	top25	top50	top100	topAll	top1%	top5%	top10%	top50%	top100%	disease_name
MESH:D058065	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Diabetic Cardiomyopathies
MESH:D055728	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Primary Myelofibrosis
MESH:D019586	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intracranial Hypertension
MESH:D019457	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Chromosome Breakage
MESH:D019337	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hematologic Neoplasms
MESH:D014397	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tuberculosis, Pulmonary
MESH:D013971	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thyrotoxicosis
MESH:D012912	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sneezing
MESH:D012595	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Scleroderma, Systemic
MESH:D012513	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sarcoma, Experimental
MESH:D012480	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Salmonella Infections
MESH:D012019	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Reflex Sympathetic Dystrophy
MESH:D009759	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nystagmus, Pathologic
MESH:D009393	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nephritis
MESH:D008583	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningitis, Haemophilus
MESH:D008575	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meniere Disease
MESH:D006980	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperthyroidism
MESH:D006471	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gastrointestinal Hemorrhage
MESH:D006461	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hemolysis
MESH:D003881	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dermatomycoses
MESH:D002544	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cerebral Infarction
MESH:D002056	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Burns
MESH:D001763	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blepharoptosis
MESH:D000341	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Affective Disorders, Psychotic
MESH:D000077192	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Adenocarcinoma of Lung
MESH:D056784	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukoencephalopathies
MESH:D051474	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neuralgia, Postherpetic
MESH:D048629	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Micronuclei, Chromosome-Defective
MESH:D028361	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mitochondrial Diseases
MESH:D023921	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coronary Stenosis
MESH:D020522	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphoma, Mantle-Cell
MESH:D015452	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma
MESH:D014947	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Wounds and Injuries
MESH:D014570	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urologic Diseases
MESH:D014549	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urinary Incontinence
MESH:D014511	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Uremia
MESH:D013167	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spondylitis, Ankylosing
MESH:D012128	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Respiratory Distress Syndrome, Adult
MESH:D012021	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Reflex, Abnormal
MESH:D010291	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Paresis
MESH:D009401	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nephrosis
MESH:D009164	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mycobacterium Infections
MESH:D008105	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Liver Cirrhosis, Biliary
MESH:D007414	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intestinal Neoplasms
MESH:D007251	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Influenza, Human
MESH:D007235	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Infant, Premature, Diseases
MESH:D007010	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyponatremia
MESH:D006947	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperkalemia
MESH:D006556	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heroin Dependence
MESH:D006527	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hepatolenticular Degeneration
MESH:D006327	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heart Block
MESH:D006069	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gonorrhea
MESH:D005911	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gliosis
MESH:D004942	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Esophagitis, Peptic
MESH:D004342	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Drug Hypersensitivity
MESH:D004283	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dog Diseases
MESH:D003711	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Demyelinating Diseases
MESH:D003244	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Consciousness Disorders
MESH:D002493	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Central Nervous System Diseases
MESH:D002303	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cardiac Output, Low
MESH:D002100	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cachexia
MESH:D001201	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ascites
MESH:D000741	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Aplastic
MESH:D000402	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Airway Obstruction
MESH:D000163	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acquired Immunodeficiency Syndrome
MESH:D053627	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Asthenozoospermia
MESH:D018827	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Lewis Lung
MESH:D018450	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disease Progression
MESH:D018268	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Adrenocortical Carcinoma
MESH:D016543	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Central Nervous System Neoplasms
MESH:D016483	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphoma, AIDS-Related
MESH:D015878	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mydriasis
MESH:D015210	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arthritis, Gouty
MESH:D014786	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vision Disorders
MESH:D014594	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Uterine Neoplasms
MESH:D013920	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thrombocythemia, Essential
MESH:D013585	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Synovitis
MESH:D013530	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Surgical Wound Infection
MESH:D013163	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Splenomegaly
MESH:D011832	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Radiation Injuries
MESH:D010612	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pharyngitis
MESH:D009845	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Oligospermia
MESH:D009459	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neuroleptic Malignant Syndrome
MESH:D009205	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Myocarditis
MESH:D007896	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leishmaniasis
MESH:D007248	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Infertility, Male
MESH:D007003	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypoglycemia
MESH:D006975	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypertension, Portal
MESH:D006951	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperlipoproteinemias
MESH:D005393	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fish Diseases
MESH:D005356	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fibromyalgia
MESH:D005221	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fatigue
MESH:D005076	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Exanthema
MESH:D004833	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Epilepsy, Temporal Lobe
MESH:D003875	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Drug Eruptions
MESH:D003480	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cushing Syndrome
MESH:D003329	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coronary Vasospasm
MESH:D003248	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Constipation
MESH:D002283	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Bronchogenic
MESH:D001996	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bronchopneumonia
MESH:D001528	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Behcet Syndrome
MESH:D001228	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aspergillosis
MESH:D001171	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arthritis, Juvenile
MESH:D000014	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Abnormalities, Drug-Induced
MESH:D059226	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nociceptive Pain
MESH:D058739	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aberrant Crypt Foci
MESH:D054537	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Atrioventricular Block
MESH:D052456	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypoalphalipoproteinemias
MESH:D052016	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mucositis
MESH:D047928	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Premature Birth
MESH:D046628	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sphincter of Oddi Dysfunction
MESH:D046110	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypertension, Pregnancy-Induced
MESH:D022124	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperammonemia
MESH:D018500	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Diabetes Insipidus, Nephrogenic
MESH:D018352	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coronavirus Infections
MESH:D018270	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Ductal, Breast
MESH:D016535	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bronchial Hyperreactivity
MESH:D015535	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arthritis, Psoriatic
MESH:D014890	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Granulomatosis with Polyangiitis
MESH:D014657	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vasculitis
MESH:D013981	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tic Disorders
MESH:D013614	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tachycardia, Paroxysmal
MESH:D013118	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spinal Cord Diseases
MESH:D013036	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spasms, Infantile
MESH:D012859	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sjogren's Syndrome
MESH:D012771	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Shock, Hemorrhagic
MESH:D012769	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Shock
MESH:D011023	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pneumonia, Staphylococcal
MESH:D011020	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pneumonia, Pneumocystis
MESH:D010391	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pemphigoid, Bullous
MESH:D010198	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pancytopenia
MESH:D009364	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neoplasm Recurrence, Local
MESH:D008586	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningitis, Pneumococcal
MESH:D008206	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphatic Diseases
MESH:D008181	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lupus Nephritis
MESH:D007890	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leiomyosarcoma
MESH:D007565	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Jaundice
MESH:D006966	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperprolactinemia
MESH:D004941	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Esophagitis
MESH:D004829	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Epilepsy, Generalized
MESH:D001997	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bronchopulmonary Dysplasia
MESH:D001986	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bronchial Spasm
MESH:D001847	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bone Diseases
MESH:D001342	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Autonomic Nervous System Diseases
MESH:D000744	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Hemolytic, Autoimmune
MESH:D000686	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Amyloidosis
MESH:D000430	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alcohol Withdrawal Delirium
MESH:D000138	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acidosis
MESH:D020821	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dystonic Disorders
MESH:D020078	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neurogenic Inflammation
MESH:D019957	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Motor Skills Disorders
MESH:D019046	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bone Marrow Neoplasms
MESH:D018366	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vasculitis, Leukocytoclastic, Cutaneous
MESH:D018241	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neuroectodermal Tumors, Primitive, Peripheral
MESH:D016770	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ciliophora Infections
MESH:D016410	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphoma, T-Cell, Cutaneous
MESH:D015477	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukemia, Myelomonocytic, Chronic
MESH:D015440	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leprosy, Lepromatous
MESH:D015299	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Discitis
MESH:D014987	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Xerostomia
MESH:D014927	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Wolff-Parkinson-White Syndrome
MESH:D014277	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Trigeminal Neuralgia
MESH:D014123	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Toxoplasmosis
MESH:D013742	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tetanus
MESH:D012770	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Shock, Cardiogenic
MESH:D012206	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rhabdomyolysis
MESH:D011928	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Raynaud Disease
MESH:D011251	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pregnancy Complications, Infectious
MESH:D011087	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Polycythemia Vera
MESH:D011015	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pneumonia, Aspiration
MESH:D010911	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pituitary Neoplasms
MESH:D010014	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Osteolysis
MESH:D009877	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Endophthalmitis
MESH:D009396	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Wilms Tumor
MESH:D009349	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nematode Infections
MESH:D009182	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mycosis Fungoides
MESH:D009133	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muscular Atrophy
MESH:D009021	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Morphine Dependence
MESH:D008178	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lupus Erythematosus, Cutaneous
MESH:D007952	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukemia, Plasma Cell
MESH:D007592	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Joint Diseases
MESH:D007247	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Infertility, Female
MESH:D007037	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypothyroidism
MESH:D007018	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypopituitarism
MESH:D006996	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypocalcemia
MESH:D006970	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disorders of Excessive Somnolence
MESH:D006521	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hepatitis, Chronic
MESH:D004485	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eczema
MESH:D003882	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dermatomyositis
MESH:D003872	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dermatitis
MESH:D003294	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Seizures, Febrile
MESH:D002524	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cerebellar Ataxia
MESH:D002418	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cattle Diseases
MESH:D001778	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blood Coagulation Disorders
MESH:D001768	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blister
MESH:D001284	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Atrophy
MESH:D001264	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Athetosis
MESH:D001157	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arterial Occlusive Diseases
MESH:D000756	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Sideroblastic
MESH:D000505	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alopecia
MESH:D065631	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rhinitis, Allergic
MESH:D060050	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Angina, Stable
MESH:D056912	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Binge-Eating Disorder
MESH:D055623	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Keratosis, Actinic
MESH:D054556	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Venous Thromboembolism
MESH:D052880	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyomyositis
MESH:D049188	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prenatal Injuries
MESH:D048550	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hepatic Insufficiency
MESH:D045828	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Moraxellaceae Infections
MESH:D024801	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tauopathies
MESH:D020802	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Epidural Abscess
MESH:D020326	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Migraine without Aura
MESH:D020262	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mercury Poisoning, Nervous System
MESH:D020261	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Arsenic Poisoning
MESH:D017453	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dermatitis, Irritant
MESH:D016870	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neisseriaceae Infections
MESH:D016769	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Embolism and Thrombosis
MESH:D016757	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Death, Sudden, Cardiac
MESH:D016553	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Purpura, Thrombocytopenic, Idiopathic
MESH:D016491	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Peripheral Vascular Diseases
MESH:D015835	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ocular Motility Disorders
MESH:D015674	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mammary Neoplasms, Animal
MESH:D015458	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukemia, T-Cell
MESH:D015207	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Osteoarthritis, Hip
MESH:D014592	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Uterine Hemorrhage
MESH:D014526	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urethritis
MESH:D014069	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tonsillitis
MESH:D014005	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tinea
